L;0,000000;L;1,000000;0
L;1,000000;L;0,000000;1
L;0,000000;L;1,000000;2
L;1,000000;L;0,000000;3
L;1,000000;L;0,000000;4
L;0,000000;L;1,000000;5
L;1,000000;L;0,000000;6
L;1,000000;L;0,000000;7
L;1,000000;L;0,000000;8
L;0,000000;L;1,000000;9
L;1,000000;L;0,000000;10
L;1,000000;L;0,000000;11
L;0,000000;L;1,000000;12
L;1,000000;L;0,000000;13
L;1,000000;L;0,000000;14
L;0,000000;L;1,000000;15
L;1,000000;L;0,000000;16
L;1,000000;L;0,000000;17
L;1,000000;L;0,000000;18
L;0,000000;L;1,000000;19
L;1,000000;L;0,000000;20
L;1,000000;L;0,000000;21
L;1,000000;L;0,000000;22
L;0,000000;L;1,000000;23
L;0,000000;L;1,000000;24
L;0,000000;L;1,000000;25
L;0,000000;L;1,000000;26
L;0,000000;L;1,000000;27
L;0,000000;L;1,000000;28
L;1,000000;L;0,000000;29
L;0,000000;L;1,000000;30
L;1,000000;L;0,000000;31
L;0,000000;L;1,000000;32
L;1,000000;L;0,000000;33
L;0,000000;L;1,000000;34
L;0,000000;L;1,000000;35
L;1,000000;L;0,000000;36
L;0,000000;L;1,000000;37
L;0,000000;L;1,000000;38
L;1,000000;L;0,000000;39
L;1,000000;L;0,000000;40
L;1,000000;L;0,000000;41
L;1,000000;L;0,000000;42
L;0,000000;L;1,000000;43
L;0,000000;L;1,000000;44
L;0,000000;L;1,000000;45
L;0,000000;L;1,000000;46
L;0,000000;L;1,000000;47
L;0,000000;L;1,000000;48
L;0,000000;L;1,000000;49
L;1,000000;L;0,000000;50
L;1,000000;L;0,000000;51
L;1,000000;L;0,000000;52
L;0,000000;L;1,000000;53
L;1,000000;L;0,000000;54
L;1,000000;L;0,000000;55
L;1,000000;L;0,000000;56
L;1,000000;L;0,000000;57
L;0,000000;L;1,000000;58
L;0,000000;L;1,000000;59
L;0,000000;L;1,000000;60
L;1,000000;L;0,000000;61
L;0,000000;L;1,000000;62
L;1,000000;L;0,000000;63
L;0,000000;L;1,000000;64
L;0,000000;L;1,000000;65
L;1,000000;L;0,000000;66
L;1,000000;L;0,000000;67
L;1,000000;L;0,000000;68
L;1,000000;L;0,000000;69
L;1,000000;L;0,000000;70
L;1,000000;L;0,000000;71
L;0,000000;L;1,000000;72
L;0,000000;L;1,000000;73
L;1,000000;L;0,000000;74
L;1,000000;L;0,000000;75
L;1,000000;L;0,000000;76
L;0,000000;L;1,000000;77
L;0,000000;L;1,000000;78
L;0,000000;L;1,000000;79
L;0,000000;L;1,000000;80
L;0,000000;L;1,000000;81
L;1,000000;L;0,000000;82
L;1,000000;L;0,000000;83
L;1,000000;L;0,000000;84
L;1,000000;L;0,000000;85
L;0,000000;L;1,000000;86
L;0,000000;L;1,000000;87
L;1,000000;L;0,000000;88
L;1,000000;L;0,000000;89
L;1,000000;L;0,000000;90
L;0,000000;L;1,000000;91
L;1,000000;L;0,000000;92
L;0,000000;L;1,000000;93
L;0,000000;L;1,000000;94
L;1,000000;L;0,000000;95
L;0,000000;L;1,000000;96
L;1,000000;L;0,000000;97
L;1,000000;L;0,000000;98
L;1,000000;L;0,000000;99
L;1,000000;L;0,000000;100
L;0,000000;L;1,000000;101
L;1,000000;L;0,000000;102
L;0,000000;L;1,000000;103
L;0,000000;L;1,000000;104
L;0,000000;L;1,000000;105
L;1,000000;L;0,000000;106
L;1,000000;L;0,000000;107
L;0,000000;L;1,000000;108
L;1,000000;L;0,000000;109
L;1,000000;L;0,000000;110
L;0,000000;L;1,000000;111
L;1,000000;L;0,000000;112
L;1,000000;L;0,000000;113
L;0,000000;L;1,000000;114
L;1,000000;L;0,000000;115
L;1,000000;L;0,000000;116
L;0,000000;L;1,000000;117
L;1,000000;L;0,000000;118
L;1,000000;L;0,000000;119
L;0,000000;L;1,000000;120
L;0,000000;L;1,000000;121
L;0,000000;L;1,000000;122
L;1,000000;L;0,000000;123
L;1,000000;L;0,000000;124
L;0,000000;L;1,000000;125
L;1,000000;L;0,000000;126
L;1,000000;L;0,000000;127
L;0,000000;L;1,000000;128
L;1,000000;L;0,000000;129
L;1,000000;L;0,000000;130
L;1,000000;L;0,000000;131
L;0,000000;L;1,000000;132
L;1,000000;L;0,000000;133
L;0,000000;L;1,000000;134
L;0,000000;L;1,000000;135
L;1,000000;L;0,000000;136
L;0,000000;L;1,000000;137
L;0,000000;L;1,000000;138
L;1,000000;L;0,000000;139
L;1,000000;L;0,000000;140
L;0,000000;L;1,000000;141
L;0,000000;L;1,000000;142
L;1,000000;L;0,000000;143
L;1,000000;L;0,000000;144
L;0,000000;L;1,000000;145
L;0,000000;L;1,000000;146
L;0,000000;L;1,000000;147
L;1,000000;L;0,000000;148
L;0,000000;L;1,000000;149
L;0,000000;L;1,000000;150
L;0,000000;L;1,000000;151
L;0,000000;L;1,000000;152
L;1,000000;L;0,000000;153
L;1,000000;L;0,000000;154
L;0,000000;L;1,000000;155
L;1,000000;L;0,000000;156
L;1,000000;L;0,000000;157
L;0,000000;L;1,000000;158
L;0,000000;L;1,000000;159
L;1,000000;L;0,000000;160
L;1,000000;L;0,000000;161
L;0,000000;L;1,000000;162
L;0,000000;L;1,000000;163
L;1,000000;L;0,000000;164
L;1,000000;L;0,000000;165
L;0,000000;L;1,000000;166
L;0,000000;L;1,000000;167
L;0,000000;L;1,000000;168
L;1,000000;L;0,000000;169
L;0,000000;L;1,000000;170
L;0,000000;L;1,000000;171
L;1,000000;L;0,000000;172
L;0,000000;L;1,000000;173
L;1,000000;L;0,000000;174
L;1,000000;L;0,000000;175
L;0,000000;L;1,000000;176
L;0,000000;L;1,000000;177
L;0,000000;L;1,000000;178
L;0,000000;L;1,000000;179
L;1,000000;L;0,000000;180
L;0,000000;L;1,000000;181
L;0,000000;L;1,000000;182
L;1,000000;L;0,000000;183
L;0,000000;L;1,000000;184
L;0,000000;L;1,000000;185
L;0,000000;L;1,000000;186
L;1,000000;L;0,000000;187
L;0,000000;L;1,000000;188
L;1,000000;L;0,000000;189
L;1,000000;L;0,000000;190
L;1,000000;L;0,000000;191
L;0,000000;L;1,000000;192
L;1,000000;L;0,000000;193
L;0,000000;L;1,000000;194
L;1,000000;L;0,000000;195
L;0,000000;L;1,000000;196
L;1,000000;L;0,000000;197
L;1,000000;L;0,000000;198
L;1,000000;L;0,000000;199
L;1,000000;L;0,000000;200
L;1,000000;L;0,000000;201
L;0,000000;L;1,000000;202
L;1,000000;L;0,000000;203
L;1,000000;L;0,000000;204
L;0,000000;L;1,000000;205
L;1,000000;L;0,000000;206
L;0,000000;L;1,000000;207
L;0,000000;L;1,000000;208
L;0,000000;L;1,000000;209
L;0,000000;L;1,000000;210
L;1,000000;L;0,000000;211
L;1,000000;L;0,000000;212
L;0,000000;L;1,000000;213
L;1,000000;L;0,000000;214
L;1,000000;L;0,000000;215
L;0,000000;L;1,000000;216
L;1,000000;L;0,000000;217
L;0,000000;L;1,000000;218
L;1,000000;L;0,000000;219
L;1,000000;L;0,000000;220
L;0,000000;L;1,000000;221
L;0,000000;L;1,000000;222
L;1,000000;L;0,000000;223
L;1,000000;L;0,000000;224
L;1,000000;L;0,000000;225
L;1,000000;L;0,000000;226
L;1,000000;L;0,000000;227
L;0,000000;L;1,000000;228
L;1,000000;L;0,000000;229
L;1,000000;L;0,000000;230
L;0,000000;L;1,000000;231
L;1,000000;L;0,000000;232
L;0,000000;L;1,000000;233
L;1,000000;L;0,000000;234
L;1,000000;L;0,000000;235
L;1,000000;L;0,000000;236
L;0,000000;L;1,000000;237
L;0,000000;L;1,000000;238
L;0,000000;L;1,000000;239
L;1,000000;L;0,000000;240
L;0,000000;L;1,000000;241
L;1,000000;L;0,000000;242
L;1,000000;L;0,000000;243
L;1,000000;L;0,000000;244
L;1,000000;L;0,000000;245
L;0,000000;L;1,000000;246
L;1,000000;L;0,000000;247
L;1,000000;L;0,000000;248
L;1,000000;L;0,000000;249
L;0,000000;L;1,000000;250
L;1,000000;L;0,000000;251
L;0,000000;L;1,000000;252
L;1,000000;L;0,000000;253
L;0,000000;L;1,000000;254
L;0,000000;L;1,000000;255
L;0,000000;L;1,000000;256
L;1,000000;L;0,000000;257
L;0,000000;L;1,000000;258
L;1,000000;L;0,000000;259
L;0,000000;L;1,000000;260
L;1,000000;L;0,000000;261
L;1,000000;L;0,000000;262
L;0,000000;L;1,000000;263
L;0,000000;L;1,000000;264
L;1,000000;L;0,000000;265
L;1,000000;L;0,000000;266
L;1,000000;L;0,000000;267
L;1,000000;L;0,000000;268
L;0,000000;L;1,000000;269
L;1,000000;L;0,000000;270
L;0,000000;L;1,000000;271
L;0,000000;L;1,000000;272
L;1,000000;L;0,000000;273
L;0,000000;L;1,000000;274
L;1,000000;L;0,000000;275
L;1,000000;L;0,000000;276
L;1,000000;L;0,000000;277
L;0,000000;L;1,000000;278
L;1,000000;L;0,000000;279
L;1,000000;L;0,000000;280
L;0,000000;L;1,000000;281
L;0,000000;L;1,000000;282
L;0,000000;L;1,000000;283
L;0,000000;L;1,000000;284
L;1,000000;L;0,000000;285
L;0,000000;L;1,000000;286
L;1,000000;L;0,000000;287
L;1,000000;L;0,000000;288
L;0,000000;L;1,000000;289
L;1,000000;L;0,000000;290
L;1,000000;L;0,000000;291
L;0,000000;L;1,000000;292
L;0,000000;L;1,000000;293
L;0,000000;L;1,000000;294
L;1,000000;L;0,000000;295
L;0,000000;L;1,000000;296
L;0,000000;L;1,000000;297
L;1,000000;L;0,000000;298
L;0,000000;L;1,000000;299
L;0,000000;L;1,000000;300
L;1,000000;L;0,000000;301
L;0,000000;L;1,000000;302
L;1,000000;L;0,000000;303
L;1,000000;L;0,000000;304
L;0,000000;L;1,000000;305
L;0,000000;L;1,000000;306
L;0,000000;L;1,000000;307
L;1,000000;L;0,000000;308
L;1,000000;L;0,000000;309
L;0,000000;L;1,000000;310
L;0,000000;L;1,000000;311
L;1,000000;L;0,000000;312
L;0,000000;L;1,000000;313
L;0,000000;L;1,000000;314
L;1,000000;L;0,000000;315
L;1,000000;L;0,000000;316
L;0,000000;L;1,000000;317
L;1,000000;L;0,000000;318
L;1,000000;L;0,000000;319
L;1,000000;L;0,000000;320
L;0,000000;L;1,000000;321
L;1,000000;L;0,000000;322
L;1,000000;L;0,000000;323
L;0,000000;L;1,000000;324
L;1,000000;L;0,000000;325
L;0,000000;L;1,000000;326
L;0,000000;L;1,000000;327
L;0,000000;L;1,000000;328
L;1,000000;L;0,000000;329
L;1,000000;L;0,000000;330
L;1,000000;L;0,000000;331
L;0,000000;L;1,000000;332
L;0,000000;L;1,000000;333
L;0,000000;L;1,000000;334
L;0,000000;L;1,000000;335
L;0,000000;L;1,000000;336
L;1,000000;L;0,000000;337
L;0,000000;L;1,000000;338
L;1,000000;L;0,000000;339
L;1,000000;L;0,000000;340
L;1,000000;L;0,000000;341
L;1,000000;L;0,000000;342
L;0,000000;L;1,000000;343
L;1,000000;L;0,000000;344
L;1,000000;L;0,000000;345
L;1,000000;L;0,000000;346
L;0,000000;L;1,000000;347
L;0,000000;L;1,000000;348
L;0,000000;L;1,000000;349
L;1,000000;L;0,000000;350
L;0,000000;L;1,000000;351
L;0,000000;L;1,000000;352
L;1,000000;L;0,000000;353
L;1,000000;L;0,000000;354
L;1,000000;L;0,000000;355
L;1,000000;L;0,000000;356
L;1,000000;L;0,000000;357
L;0,000000;L;1,000000;358
L;1,000000;L;0,000000;359
L;1,000000;L;0,000000;360
L;0,000000;L;1,000000;361
L;0,000000;L;1,000000;362
L;0,000000;L;1,000000;363
L;1,000000;L;0,000000;364
L;0,000000;L;1,000000;365
L;1,000000;L;0,000000;366
L;0,000000;L;1,000000;367
L;1,000000;L;0,000000;368
L;0,000000;L;1,000000;369
L;0,000000;L;1,000000;370
L;1,000000;L;0,000000;371
L;1,000000;L;0,000000;372
L;1,000000;L;0,000000;373
L;0,000000;L;1,000000;374
L;0,000000;L;1,000000;375
L;1,000000;L;0,000000;376
L;1,000000;L;0,000000;377
L;1,000000;L;0,000000;378
L;1,000000;L;0,000000;379
L;1,000000;L;0,000000;380
L;0,000000;L;1,000000;381
L;0,000000;L;1,000000;382
L;0,000000;L;1,000000;383
L;1,000000;L;0,000000;384
L;0,000000;L;1,000000;385
L;0,000000;L;1,000000;386
L;0,000000;L;1,000000;387
L;0,000000;L;1,000000;388
L;1,000000;L;0,000000;389
L;0,000000;L;1,000000;390
L;1,000000;L;0,000000;391
L;1,000000;L;0,000000;392
L;0,000000;L;1,000000;393
L;1,000000;L;0,000000;394
L;0,000000;L;1,000000;395
L;1,000000;L;0,000000;396
L;0,000000;L;1,000000;397
L;0,000000;L;1,000000;398
L;1,000000;L;0,000000;399
L;1,000000;L;0,000000;400
L;0,000000;L;1,000000;401
L;0,000000;L;1,000000;402
L;1,000000;L;0,000000;403
L;0,000000;L;1,000000;404
L;1,000000;L;0,000000;405
L;1,000000;L;0,000000;406
L;1,000000;L;0,000000;407
L;1,000000;L;0,000000;408
L;0,000000;L;1,000000;409
L;0,000000;L;1,000000;410
L;0,000000;L;1,000000;411
L;0,000000;L;1,000000;412
L;0,000000;L;1,000000;413
L;1,000000;L;0,000000;414
L;0,000000;L;1,000000;415
L;1,000000;L;0,000000;416
L;0,000000;L;1,000000;417
L;1,000000;L;0,000000;418
L;1,000000;L;0,000000;419
L;0,000000;L;1,000000;420
L;0,000000;L;1,000000;421
L;1,000000;L;0,000000;422
L;0,000000;L;1,000000;423
L;1,000000;L;0,000000;424
L;1,000000;L;0,000000;425
L;1,000000;L;0,000000;426
L;0,000000;L;1,000000;427
L;1,000000;L;0,000000;428
L;0,000000;L;1,000000;429
L;0,000000;L;1,000000;430
L;1,000000;L;0,000000;431
L;0,000000;L;1,000000;432
L;0,000000;L;1,000000;433
L;0,000000;L;1,000000;434
L;1,000000;L;0,000000;435
L;0,000000;L;1,000000;436
L;1,000000;L;0,000000;437
L;1,000000;L;0,000000;438
L;0,000000;L;1,000000;439
L;0,000000;L;1,000000;440
L;0,000000;L;1,000000;441
L;1,000000;L;0,000000;442
L;1,000000;L;0,000000;443
L;1,000000;L;0,000000;444
L;0,000000;L;1,000000;445
L;1,000000;L;0,000000;446
L;0,000000;L;1,000000;447
L;1,000000;L;0,000000;448
L;0,000000;L;1,000000;449
L;0,000000;L;1,000000;450
L;1,000000;L;0,000000;451
L;1,000000;L;0,000000;452
L;0,000000;L;1,000000;453
L;0,000000;L;1,000000;454
L;1,000000;L;0,000000;455
L;1,000000;L;0,000000;456
L;0,000000;L;1,000000;457
L;0,000000;L;1,000000;458
L;0,000000;L;1,000000;459
L;1,000000;L;0,000000;460
L;1,000000;L;0,000000;461
L;1,000000;L;0,000000;462
L;0,000000;L;1,000000;463
L;0,000000;L;1,000000;464
L;1,000000;L;0,000000;465
L;0,000000;L;1,000000;466
L;0,000000;L;1,000000;467
L;1,000000;L;0,000000;468
L;1,000000;L;0,000000;469
L;0,000000;L;1,000000;470
L;0,000000;L;1,000000;471
L;0,000000;L;1,000000;472
L;0,000000;L;1,000000;473
L;1,000000;L;0,000000;474
L;1,000000;L;0,000000;475
L;1,000000;L;0,000000;476
L;1,000000;L;0,000000;477
L;0,000000;L;1,000000;478
L;0,000000;L;1,000000;479
L;1,000000;L;0,000000;480
L;1,000000;L;0,000000;481
L;0,000000;L;1,000000;482
L;0,000000;L;1,000000;483
L;0,000000;L;1,000000;484
L;1,000000;L;0,000000;485
L;0,000000;L;1,000000;486
L;0,000000;L;1,000000;487
L;0,000000;L;1,000000;488
L;1,000000;L;0,000000;489
L;0,000000;L;1,000000;490
L;1,000000;L;0,000000;491
L;0,000000;L;1,000000;492
L;0,000000;L;1,000000;493
L;1,000000;L;0,000000;494
L;0,000000;L;1,000000;495
L;1,000000;L;0,000000;496
L;1,000000;L;0,000000;497
L;0,000000;L;1,000000;498
L;0,000000;L;1,000000;499
L;1,000000;L;0,000000;500
L;0,000000;L;1,000000;501
L;0,000000;L;1,000000;502
L;1,000000;L;0,000000;503
L;1,000000;L;0,000000;504
L;1,000000;L;0,000000;505
L;1,000000;L;0,000000;506
L;0,000000;L;1,000000;507
L;1,000000;L;0,000000;508
L;1,000000;L;0,000000;509
L;0,000000;L;1,000000;510
L;0,000000;L;1,000000;511
L;0,000000;L;1,000000;512
L;1,000000;L;0,000000;513
L;1,000000;L;0,000000;514
L;0,000000;L;1,000000;515
L;1,000000;L;0,000000;516
L;1,000000;L;0,000000;517
L;1,000000;L;0,000000;518
L;0,000000;L;1,000000;519
L;0,000000;L;1,000000;520
L;1,000000;L;0,000000;521
L;0,000000;L;1,000000;522
L;0,000000;L;1,000000;523
L;1,000000;L;0,000000;524
L;1,000000;L;0,000000;525
L;1,000000;L;0,000000;526
L;0,000000;L;1,000000;527
L;0,000000;L;1,000000;528
L;0,000000;L;1,000000;529
L;0,000000;L;1,000000;530
L;1,000000;L;0,000000;531
L;1,000000;L;0,000000;532
L;0,000000;L;1,000000;533
L;1,000000;L;0,000000;534
L;0,000000;L;1,000000;535
L;1,000000;L;0,000000;536
L;1,000000;L;0,000000;537
L;1,000000;L;0,000000;538
L;0,000000;L;1,000000;539
L;1,000000;L;0,000000;540
L;1,000000;L;0,000000;541
L;1,000000;L;0,000000;542
L;0,000000;L;1,000000;543
L;0,000000;L;1,000000;544
L;0,000000;L;1,000000;545
L;0,000000;L;1,000000;546
L;1,000000;L;0,000000;547
L;0,000000;L;1,000000;548
L;1,000000;L;0,000000;549
L;0,000000;L;1,000000;550
L;1,000000;L;0,000000;551
L;0,000000;L;1,000000;552
L;1,000000;L;0,000000;553
L;0,000000;L;1,000000;554
L;0,000000;L;1,000000;555
L;1,000000;L;0,000000;556
L;0,000000;L;1,000000;557
L;0,000000;L;1,000000;558
L;0,000000;L;1,000000;559
L;0,000000;L;1,000000;560
L;1,000000;L;0,000000;561
L;1,000000;L;0,000000;562
L;0,000000;L;1,000000;563
L;0,000000;L;1,000000;564
L;0,000000;L;1,000000;565
L;1,000000;L;0,000000;566
L;0,000000;L;1,000000;567
L;0,000000;L;1,000000;568
L;0,000000;L;1,000000;569
L;0,000000;L;1,000000;570
L;0,000000;L;1,000000;571
L;0,000000;L;1,000000;572
L;0,000000;L;1,000000;573
L;1,000000;L;0,000000;574
L;1,000000;L;0,000000;575
L;0,000000;L;1,000000;576
L;0,000000;L;1,000000;577
L;1,000000;L;0,000000;578
L;0,000000;L;1,000000;579
L;1,000000;L;0,000000;580
L;1,000000;L;0,000000;581
L;1,000000;L;0,000000;582
L;1,000000;L;0,000000;583
L;1,000000;L;0,000000;584
L;0,000000;L;1,000000;585
L;0,000000;L;1,000000;586
L;1,000000;L;0,000000;587
L;0,000000;L;1,000000;588
L;1,000000;L;0,000000;589
L;1,000000;L;0,000000;590
L;1,000000;L;0,000000;591
L;1,000000;L;0,000000;592
L;0,000000;L;1,000000;593
L;1,000000;L;0,000000;594
L;1,000000;L;0,000000;595
L;1,000000;L;0,000000;596
L;1,000000;L;0,000000;597
L;0,000000;L;1,000000;598
L;1,000000;L;0,000000;599
L;0,000000;L;1,000000;600
L;0,000000;L;1,000000;601
L;0,000000;L;1,000000;602
L;1,000000;L;0,000000;603
L;0,000000;L;1,000000;604
L;0,000000;L;1,000000;605
L;1,000000;L;0,000000;606
L;1,000000;L;0,000000;607
L;1,000000;L;0,000000;608
L;0,000000;L;1,000000;609
L;1,000000;L;0,000000;610
L;0,000000;L;1,000000;611
L;1,000000;L;0,000000;612
L;1,000000;L;0,000000;613
L;1,000000;L;0,000000;614
L;0,000000;L;1,000000;615
L;1,000000;L;0,000000;616
L;0,000000;L;1,000000;617
L;1,000000;L;0,000000;618
L;1,000000;L;0,000000;619
L;0,000000;L;1,000000;620
L;1,000000;L;0,000000;621
L;0,000000;L;1,000000;622
L;1,000000;L;0,000000;623
L;1,000000;L;0,000000;624
L;1,000000;L;0,000000;625
L;1,000000;L;0,000000;626
L;0,000000;L;1,000000;627
L;1,000000;L;0,000000;628
L;0,000000;L;1,000000;629
L;0,000000;L;1,000000;630
L;1,000000;L;0,000000;631
L;1,000000;L;0,000000;632
L;1,000000;L;0,000000;633
L;0,000000;L;1,000000;634
L;0,000000;L;1,000000;635
L;0,000000;L;1,000000;636
L;0,000000;L;1,000000;637
L;1,000000;L;0,000000;638
L;0,000000;L;1,000000;639
L;1,000000;L;0,000000;640
L;1,000000;L;0,000000;641
L;0,000000;L;1,000000;642
L;1,000000;L;0,000000;643
L;1,000000;L;0,000000;644
L;0,000000;L;1,000000;645
L;1,000000;L;0,000000;646
L;0,000000;L;1,000000;647
L;1,000000;L;0,000000;648
L;0,000000;L;1,000000;649
L;0,000000;L;1,000000;650
L;1,000000;L;0,000000;651
L;0,000000;L;1,000000;652
L;0,000000;L;1,000000;653
L;0,000000;L;1,000000;654
L;0,000000;L;1,000000;655
L;1,000000;L;0,000000;656
